"No.","Time","Source","Destination","Protocol","Length","Info"
"596","161.511844","142.104.100.111","192.168.1.164","TCP","1514","80  >  1223 [ACK] Seq=13265 Ack=775 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"597","161.511874","192.168.1.164","142.104.100.111","TCP","54","1223  >  80 [ACK] Seq=775 Ack=14725 Win=17520 Len=0"
"598","161.513261","142.104.100.111","192.168.1.164","TCP","1514","80  >  1223 [ACK] Seq=14725 Ack=775 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"599","161.524490","142.104.100.111","192.168.1.164","TCP","1514","80  >  1223 [ACK] Seq=16185 Ack=775 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"600","161.524538","192.168.1.164","142.104.100.111","TCP","54","1223  >  80 [ACK] Seq=775 Ack=17645 Win=17520 Len=0"
"601","161.524923","192.168.1.164","142.104.100.111","TCP","54","1223  >  80 [RST, ACK] Seq=775 Ack=17645 Win=0 Len=0"
"602","161.525856","142.104.100.111","192.168.1.164","TCP","1514","80  >  1223 [ACK] Seq=17645 Ack=775 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"603","161.527589","142.104.100.111","192.168.1.164","TCP","1514","80  >  1223 [ACK] Seq=19105 Ack=775 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"604","161.542170","142.104.100.111","192.168.1.164","TCP","1514","80  >  1223 [ACK] Seq=20565 Ack=775 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"605","161.543538","142.104.100.111","192.168.1.164","TCP","1514","80  >  1223 [ACK] Seq=22025 Ack=775 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"606","161.543901","192.168.1.164","142.104.100.111","TCP","62","1224  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"607","161.544963","142.104.100.111","192.168.1.164","TCP","1514","80  >  1223 [ACK] Seq=23485 Ack=775 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"608","161.554583","142.104.100.111","192.168.1.164","TCP","62","80  >  1224 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"609","161.554632","192.168.1.164","142.104.100.111","TCP","54","1224  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"610","161.554782","192.168.1.164","142.104.100.111","HTTP","390","GET /~wkui/research/randomCover.pdf HTTP/1.1 "
"611","161.587129","142.104.100.111","192.168.1.164","TCP","60","80  >  1224 [ACK] Seq=1 Ack=337 Win=6432 Len=0"
"612","161.598963","142.104.100.111","192.168.1.164","TCP","391","80  >  1224 [PSH, ACK] Seq=1 Ack=337 Win=6432 Len=337 [TCP segment of a reassembled PDU]"
"613","161.601606","142.104.100.111","192.168.1.164","TCP","1514","80  >  1224 [ACK] Seq=338 Ack=337 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"614","161.601636","192.168.1.164","142.104.100.111","TCP","54","1224  >  80 [ACK] Seq=337 Ack=1798 Win=17520 Len=0"
"615","161.613551","192.168.1.164","142.104.100.111","TCP","54","1224  >  80 [RST, ACK] Seq=337 Ack=1798 Win=0 Len=0"
"616","161.619287","192.168.1.164","142.104.100.111","TCP","62","1225  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"617","161.661772","142.104.100.111","192.168.1.164","TCP","1514","80  >  1224 [ACK] Seq=1798 Ack=337 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"618","161.664205","142.104.100.111","192.168.1.164","TCP","1514","80  >  1224 [ACK] Seq=3258 Ack=337 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"619","161.666733","142.104.100.111","192.168.1.164","TCP","1514","80  >  1224 [ACK] Seq=4718 Ack=337 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"620","161.667099","142.104.100.111","192.168.1.164","TCP","62","80  >  1225 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"621","161.667151","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"622","161.667294","192.168.1.164","142.104.100.111","HTTP","461","GET /~wkui/research/randomCover.pdf HTTP/1.1 "
"623","161.733310","142.104.100.111","192.168.1.164","TCP","60","80  >  1225 [ACK] Seq=1 Ack=408 Win=6432 Len=0"
"624","161.766712","142.104.100.111","192.168.1.164","TCP","482","80  >  1225 [PSH, ACK] Seq=1 Ack=408 Win=6432 Len=428 [TCP segment of a reassembled PDU]"
"625","161.768209","142.104.100.111","192.168.1.164","TCP","1078","80  >  1225 [PSH, ACK] Seq=429 Ack=408 Win=6432 Len=1024 [TCP segment of a reassembled PDU]"
"626","161.768229","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=1453 Win=16068 Len=0"
"627","161.797234","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=1453 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"628","161.798580","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=2913 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"629","161.798605","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=4373 Win=17520 Len=0"
"630","161.800076","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=4373 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"631","161.829115","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=5833 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"632","161.829161","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=7293 Win=17520 Len=0"
"633","161.830464","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=7293 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"634","161.833653","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=8753 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"635","161.833684","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=10213 Win=17520 Len=0"
"636","161.846273","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [PSH, ACK] Seq=10213 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"637","161.847658","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=11673 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"638","161.847688","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=13133 Win=17520 Len=0"
"639","161.849151","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=13133 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"640","161.852025","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=14593 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"641","161.852050","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=16053 Win=17520 Len=0"
"642","161.853424","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [PSH, ACK] Seq=16053 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"643","161.855246","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=17513 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"644","161.855277","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=18973 Win=17520 Len=0"
"645","161.866709","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=18973 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"646","161.867638","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=20433 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"647","161.867660","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=21893 Win=17520 Len=0"
"648","161.869011","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=21893 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"649","161.870319","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=23353 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"650","161.870342","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=24813 Win=17520 Len=0"
"651","161.872058","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=24813 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"652","161.875407","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [PSH, ACK] Seq=26273 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"653","161.875438","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=27733 Win=17520 Len=0"
"654","161.876837","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=27733 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"655","161.878599","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=29193 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"656","161.878619","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=30653 Win=17520 Len=0"
"657","161.880021","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=30653 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"658","161.886318","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=32113 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"659","161.886349","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=33573 Win=17520 Len=0"
"660","161.887785","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=33573 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"661","161.889586","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=35033 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"662","161.889604","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=36493 Win=17520 Len=0"
"663","161.890966","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=36493 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"664","161.892830","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=37953 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"665","161.892848","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=39413 Win=17520 Len=0"
"666","161.894274","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=39413 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"667","161.896074","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=40873 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"668","161.896093","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=42333 Win=17520 Len=0"
"669","161.897571","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=42333 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"670","161.899335","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [PSH, ACK] Seq=43793 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"671","161.899353","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=45253 Win=17520 Len=0"
"672","161.900735","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=45253 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"673","161.902506","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=46713 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"674","161.902533","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=48173 Win=17520 Len=0"
"675","161.905396","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=48173 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"676","161.906806","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=49633 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"677","161.906825","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=51093 Win=17520 Len=0"
"678","161.908229","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=51093 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"679","161.910029","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=52553 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"680","161.910045","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=54013 Win=17520 Len=0"
"681","161.948753","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=54013 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"682","161.950130","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=55473 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"683","161.950154","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=56933 Win=17520 Len=0"
"684","161.951646","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=56933 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"685","161.953443","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=58393 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"686","161.953472","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=59853 Win=17520 Len=0"
"687","161.954834","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=59853 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"688","161.956555","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=61313 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"689","161.956573","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=62773 Win=17520 Len=0"
"690","161.958076","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=62773 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"691","161.959798","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=64233 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"692","161.959816","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=65693 Win=17520 Len=0"
"693","161.961389","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=65693 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"694","161.965517","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [PSH, ACK] Seq=67153 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"695","161.965544","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=68613 Win=17520 Len=0"
"696","161.967312","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=68613 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"697","161.969111","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=70073 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"698","161.969130","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=71533 Win=17520 Len=0"
"699","162.015104","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=71533 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"700","162.017547","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=72993 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"701","162.017572","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=74453 Win=17520 Len=0"
"702","162.019061","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=74453 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"703","162.022219","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=75913 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"704","162.022236","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=77373 Win=17520 Len=0"
"705","162.023738","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=77373 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"706","162.025545","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=78833 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"707","162.025565","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=80293 Win=17520 Len=0"
"708","162.027062","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=80293 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"709","162.028440","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=81753 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"710","162.028459","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=83213 Win=17520 Len=0"
"711","162.030221","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=83213 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"712","162.032008","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [PSH, ACK] Seq=84673 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"713","162.032024","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=86133 Win=17520 Len=0"
"714","162.033536","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=86133 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"715","162.036450","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=87593 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"716","162.036472","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=89053 Win=17520 Len=0"
"717","162.124336","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=89053 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"718","162.125640","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=90513 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"719","162.125664","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=91973 Win=17520 Len=0"
"720","162.127879","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=91973 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"721","162.130361","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=93433 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"722","162.130380","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=94893 Win=17520 Len=0"
"723","162.132792","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=94893 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"724","162.134210","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=96353 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"725","162.134228","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=97813 Win=17520 Len=0"
"726","162.135647","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=97813 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"727","162.137468","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=99273 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"728","162.137485","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=100733 Win=17520 Len=0"
"729","162.139070","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=100733 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"730","162.140790","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=102193 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"731","162.140808","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=103653 Win=17520 Len=0"
"732","162.144053","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=103653 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"733","162.145418","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=105113 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"734","162.145439","192.168.1.164","142.104.100.111","TCP","54","1225  >  80 [ACK] Seq=408 Ack=106573 Win=17520 Len=0"
"735","162.225399","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [ACK] Seq=106573 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"736","162.226846","142.104.100.111","192.168.1.164","TCP","1514","80  >  1225 [PSH, ACK] Seq=108033 Ack=408 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
